user_id,recency_days,freq_orders,monetary_gmv,r_score,f_score,m_score,segment
4919,56,1,96.0,4,2,2,一般发展客户
3935,41,2,96.0,3,4,2,一般保持客户
2071,57,1,96.0,4,2,2,一般发展客户
2921,39,1,96.0,3,2,2,一般挽留客户
3504,76,1,96.0,5,3,2,一般发展客户
2525,22,1,95.77,2,1,2,一般挽留客户
4497,13,1,95.0,2,1,2,一般挽留客户
3792,84,1,94.0,5,3,2,一般发展客户
5655,55,1,94.0,4,2,2,一般发展客户
6897,7,2,94.0,1,4,2,一般保持客户
4413,80,1,94.0,5,3,2,一般发展客户
5039,22,2,94.0,2,4,2,一般保持客户
6363,83,1,94.0,5,3,2,一般发展客户
8889,24,2,94.0,2,4,2,一般保持客户
5516,27,1,94.0,3,1,2,一般挽留客户
2807,43,2,93.0,4,4,2,一般价值客户
4353,57,1,93.0,4,2,2,一般发展客户
9760,47,2,93.0,4,4,2,一般价值客户
2826,27,2,93.0,3,4,2,一般保持客户
1841,63,2,93.0,4,5,2,一般价值客户
116,40,2,93.0,3,4,2,一般保持客户
8380,6,1,93.0,1,1,2,一般挽留客户
4254,83,1,92.0,5,3,2,一般发展客户
5976,54,1,92.0,4,2,2,一般发展客户
9599,21,1,92.0,2,1,2,一般挽留客户
4626,5,1,92.0,1,1,2,一般挽留客户
3806,90,1,92.0,5,3,2,一般发展客户
2886,72,1,92.0,5,3,2,一般发展客户
3025,44,1,92.0,4,2,2,一般发展客户
3270,19,1,92.0,2,1,2,一般挽留客户
3956,87,1,92.0,5,3,2,一般发展客户
7424,63,1,92.0,4,2,2,一般发展客户
6294,24,1,92.0,2,1,2,一般挽留客户
2048,7,1,92.0,1,1,2,一般挽留客户
8508,35,2,92.0,3,4,2,一般保持客户
9883,72,1,92.0,5,3,2,一般发展客户
2809,49,1,92.0,4,2,2,一般发展客户
7515,20,1,92.0,2,1,2,一般挽留客户
1544,89,1,92.0,5,3,2,一般发展客户
8695,65,1,92.0,5,2,2,一般发展客户
8592,33,1,92.0,3,1,2,一般挽留客户
8274,15,1,92.0,2,1,2,一般挽留客户
488,51,2,92.0,4,4,2,一般价值客户
2920,82,1,92.0,5,3,2,一般发展客户
95,51,1,92.0,4,2,2,一般发展客户
4033,21,1,92.0,2,1,2,一般挽留客户
6762,1,1,92.0,1,1,2,一般挽留客户
1595,90,1,92.0,5,3,2,一般发展客户
1529,72,1,92.0,5,3,2,一般发展客户
6742,42,1,92.0,3,2,2,一般挽留客户
4181,17,1,92.0,2,1,2,一般挽留客户
580,55,1,91.0,4,2,2,一般发展客户
6227,18,1,91.0,2,1,2,一般挽留客户
7444,65,1,91.0,5,2,2,一般发展客户
9685,45,1,91.0,4,2,2,一般发展客户
8842,10,1,91.0,1,1,2,一般挽留客户
1045,87,1,91.0,5,3,2,一般发展客户
8878,57,1,91.0,4,2,2,一般发展客户
5805,28,1,91.0,3,1,2,一般挽留客户
6730,74,1,91.0,5,3,2,一般发展客户
8097,48,1,91.0,4,2,2,一般发展客户
660,13,1,91.0,2,1,2,一般挽留客户
4434,90,1,91.0,5,3,2,一般发展客户
4630,62,1,91.0,4,2,2,一般发展客户
9293,34,1,91.0,3,1,2,一般挽留客户
2349,3,1,91.0,1,1,2,一般挽留客户
2478,77,1,91.0,5,3,2,一般发展客户
8919,52,1,91.0,4,2,2,一般发展客户
3239,17,1,91.0,2,1,2,一般挽留客户
4590,63,1,91.0,4,2,2,一般发展客户
235,40,1,91.0,3,2,2,一般挽留客户
8600,6,1,91.0,1,1,2,一般挽留客户
9953,79,1,91.0,5,3,2,一般发展客户
8061,25,1,90.76,2,1,2,一般挽留客户
9139,19,1,90.08,2,1,2,一般挽留客户
7182,25,1,90.0,2,1,2,一般挽留客户
4917,75,1,90.0,5,3,2,一般发展客户
668,38,1,90.0,3,2,2,一般挽留客户
8019,75,1,90.0,5,3,2,一般发展客户
5416,50,1,90.0,4,2,2,一般发展客户
6665,81,1,90.0,5,3,2,一般发展客户
3887,52,1,90.0,4,2,2,一般发展客户
2569,54,1,89.0,4,2,2,一般发展客户
9672,42,1,89.0,4,2,1,一般发展客户
8453,24,1,89.0,2,1,1,一般挽留客户
6635,78,1,89.0,5,3,2,一般发展客户
3071,47,1,89.0,4,2,2,一般发展客户
1220,31,1,89.0,3,1,1,一般挽留客户
1686,12,1,89.0,2,1,1,一般挽留客户
9877,85,1,89.0,5,3,2,一般发展客户
6332,58,1,89.0,4,2,2,一般发展客户
7675,43,1,89.0,4,2,1,一般发展客户
9162,27,1,89.0,3,1,1,一般挽留客户
5180,0,1,89.0,1,1,1,一般挽留客户
6993,78,1,89.0,5,3,2,一般发展客户
7769,47,1,89.0,4,2,2,一般发展客户
986,34,1,89.0,3,1,1,一般挽留客户
9653,15,1,89.0,2,1,1,一般挽留客户
5760,89,1,89.0,5,3,2,一般发展客户
8217,67,1,89.0,5,3,2,一般发展客户
3850,44,1,89.0,4,2,1,一般发展客户
1832,28,1,89.0,3,1,1,一般挽留客户
3605,7,1,89.0,1,1,1,一般挽留客户
1885,82,1,89.0,5,3,2,一般发展客户
6464,49,1,89.0,4,2,2,一般发展客户
1359,42,1,89.0,3,2,1,一般挽留客户
4435,16,1,89.0,2,1,1,一般挽留客户
2779,23,2,89.0,2,4,2,一般保持客户
779,76,1,89.0,5,3,2,一般发展客户
3874,45,1,89.0,4,2,1,一般发展客户
9204,29,1,89.0,3,1,1,一般挽留客户
1210,12,1,89.0,1,1,1,一般挽留客户
6245,85,1,89.0,5,3,2,一般发展客户
1815,89,1,88.0,5,3,1,一般发展客户
9126,48,1,88.0,4,2,1,一般发展客户
1234,81,1,88.0,5,3,1,一般发展客户
7264,52,1,88.0,4,2,1,一般发展客户
2942,81,1,88.0,5,3,1,一般发展客户
4493,71,1,88.0,5,3,1,一般发展客户
9651,83,1,88.0,5,3,1,一般发展客户
9924,4,1,88.0,1,1,1,一般挽留客户
9749,80,1,88.0,5,3,1,一般发展客户
8075,73,1,87.0,5,3,1,一般发展客户
8543,9,1,87.0,1,1,1,一般挽留客户
6453,58,1,87.0,4,2,1,一般发展客户
8065,85,1,87.0,5,3,1,一般发展客户
59,26,1,87.0,3,1,1,一般挽留客户
7478,68,1,87.0,5,3,1,一般发展客户
3223,86,1,87.0,5,3,1,一般发展客户
9477,47,1,87.0,4,2,1,一般发展客户
6008,72,1,87.0,5,3,1,一般发展客户
26,53,1,87.0,4,2,1,一般发展客户
8498,87,1,86.0,5,3,1,一般发展客户
7433,24,1,86.0,2,1,1,一般挽留客户
5638,9,2,86.0,1,4,1,一般保持客户
8938,65,1,86.0,5,2,1,一般发展客户
125,88,1,86.0,5,3,1,一般发展客户
9232,33,1,86.0,3,1,1,一般挽留客户
4316,29,2,86.0,3,4,1,一般保持客户
5531,68,1,86.0,5,3,1,一般发展客户
4303,90,1,86.0,5,3,1,一般发展客户
6741,39,1,86.0,3,2,1,一般挽留客户
3176,36,2,86.0,3,4,1,一般保持客户
6871,83,1,86.0,5,3,1,一般发展客户
7918,1,2,86.0,1,3,1,一般挽留客户
5091,42,1,86.0,3,2,1,一般挽留客户
6526,26,1,85.58,3,1,1,一般挽留客户
7266,3,1,85.0,1,1,1,一般挽留客户
6715,47,1,85.0,4,2,1,一般发展客户
3019,87,1,85.0,5,3,1,一般发展客户
2268,17,1,85.0,2,1,1,一般挽留客户
1475,51,1,85.0,4,2,1,一般发展客户
301,88,1,85.0,5,3,1,一般发展客户
236,18,1,85.0,2,1,1,一般挽留客户
359,54,1,85.0,4,2,1,一般发展客户
1200,2,1,85.0,1,1,1,一般挽留客户
4178,31,1,85.0,3,1,1,一般挽留客户
2333,75,1,85.0,5,3,1,一般发展客户
8990,60,1,84.0,4,2,1,一般发展客户
7985,74,1,84.0,5,3,1,一般发展客户
7659,1,1,84.0,1,1,1,一般挽留客户
666,36,1,84.0,3,2,1,一般挽留客户
7334,20,1,83.0,2,1,1,一般挽留客户
2536,44,1,83.0,4,2,1,一般发展客户
1294,4,1,82.0,1,1,1,一般挽留客户
6784,89,1,82.0,5,3,1,一般发展客户
3971,47,1,82.0,4,2,1,一般发展客户
4213,42,2,82.0,3,4,1,一般保持客户
8227,62,1,82.0,4,2,1,一般发展客户
6865,65,2,82.0,5,5,1,一般价值客户
6967,82,1,82.0,5,3,1,一般发展客户
5230,19,1,81.0,2,1,1,一般挽留客户
8425,75,1,81.0,5,3,1,一般发展客户
2458,46,1,81.0,4,2,1,一般发展客户
9628,87,1,81.0,5,3,1,一般发展客户
7041,68,1,81.0,5,3,1,一般发展客户
5524,29,1,81.0,3,1,1,一般挽留客户
8439,77,1,81.0,5,3,1,一般发展客户
3427,48,1,81.0,4,2,1,一般发展客户
2828,88,1,81.0,5,3,1,一般发展客户
9951,69,1,81.0,5,3,1,一般发展客户
5506,33,1,81.0,3,1,1,一般挽留客户
2713,79,1,81.0,5,3,1,一般发展客户
912,56,1,81.0,4,2,1,一般发展客户
4582,6,1,81.0,1,1,1,一般挽留客户
6884,4,2,81.0,1,4,1,一般保持客户
1297,75,1,81.0,5,3,1,一般发展客户
1276,46,1,81.0,4,2,1,一般发展客户
3371,84,1,81.0,5,3,1,一般发展客户
6919,67,1,81.0,5,3,1,一般发展客户
8246,15,1,80.92,2,1,1,一般挽留客户
6527,18,1,80.0,2,1,1,一般挽留客户
3665,0,1,80.0,1,1,1,一般挽留客户
1170,86,1,80.0,5,3,1,一般发展客户
2064,66,1,80.0,5,3,1,一般发展客户
6974,43,1,80.0,4,2,1,一般发展客户
4580,31,1,80.0,3,1,1,一般挽留客户
5719,13,1,80.0,2,1,1,一般挽留客户
9233,42,2,80.0,3,4,1,一般保持客户
5842,80,1,80.0,5,3,1,一般发展客户
6735,57,1,80.0,4,2,1,一般发展客户
7959,36,1,80.0,3,2,1,一般挽留客户
6250,21,1,80.0,2,1,1,一般挽留客户
4468,1,1,80.0,1,1,1,一般挽留客户
2039,86,1,80.0,5,3,1,一般发展客户
1795,67,1,80.0,5,3,1,一般发展客户
5389,51,1,80.0,4,2,1,一般发展客户
5229,31,1,80.0,3,1,1,一般挽留客户
4465,14,1,80.0,2,1,1,一般挽留客户
7021,82,1,80.0,5,3,1,一般发展客户
3639,60,1,80.0,4,2,1,一般发展客户
9670,40,1,80.0,3,2,1,一般挽留客户
4438,23,1,80.0,2,1,1,一般挽留客户
8046,8,1,80.0,1,1,1,一般挽留客户
8816,87,1,80.0,5,3,1,一般发展客户
6022,68,1,80.0,5,3,1,一般发展客户
4075,56,1,80.0,4,2,1,一般发展客户
9970,32,1,80.0,3,1,1,一般挽留客户
5543,16,1,80.0,2,1,1,一般挽留客户
8190,84,1,80.0,5,3,1,一般发展客户
9867,60,1,80.0,4,2,1,一般发展客户
8898,42,1,80.0,3,2,1,一般挽留客户
1175,30,1,80.0,3,1,1,一般挽留客户
7401,9,1,80.0,1,1,1,一般挽留客户
605,89,1,80.0,5,3,1,一般发展客户
1855,73,1,80.0,5,3,1,一般发展客户
7801,56,1,80.0,4,2,1,一般发展客户
7546,36,1,80.0,3,2,1,一般挽留客户
8741,71,1,79.0,5,3,1,一般发展客户
3042,85,1,79.0,5,3,1,一般发展客户
5359,32,1,79.0,3,1,1,一般挽留客户
4273,78,1,79.0,5,3,1,一般发展客户
6020,86,1,79.0,5,3,1,一般发展客户
2386,49,1,79.0,4,2,1,一般发展客户
1679,79,1,79.0,5,3,1,一般发展客户
7635,89,1,79.0,5,3,1,一般发展客户
1776,62,1,79.0,4,2,1,一般发展客户
7810,81,1,79.0,5,3,1,一般发展客户
9225,10,1,79.0,1,1,1,一般挽留客户
6264,40,1,78.0,3,2,1,一般挽留客户
1188,12,1,78.0,1,1,1,一般挽留客户
4078,78,1,78.0,5,3,1,一般发展客户
8988,65,1,78.0,5,2,1,一般发展客户
4301,28,1,78.0,3,1,1,一般挽留客户
4544,6,1,78.0,1,1,1,一般挽留客户
3642,73,1,78.0,5,3,1,一般发展客户
3074,45,1,78.0,4,2,1,一般发展客户
2557,13,1,78.0,2,1,1,一般挽留客户
4787,84,1,78.0,5,3,1,一般发展客户
5242,67,1,78.0,5,3,1,一般发展客户
97,34,1,78.0,3,1,1,一般挽留客户
1790,9,1,78.0,1,1,1,一般挽留客户
64,75,1,78.0,5,3,1,一般发展客户
1864,51,1,78.0,4,2,1,一般发展客户
7640,19,1,78.0,2,1,1,一般挽留客户
1717,90,1,78.0,5,3,1,一般发展客户
1451,69,1,78.0,5,3,1,一般发展客户
3138,39,1,78.0,3,2,1,一般挽留客户
3376,11,1,78.0,1,1,1,一般挽留客户
5211,76,1,78.0,5,3,1,一般发展客户
6479,62,1,78.0,4,2,1,一般发展客户
5609,21,1,78.0,2,1,1,一般挽留客户
8864,2,1,78.0,1,1,1,一般挽留客户
4166,70,1,78.0,5,3,1,一般发展客户
645,30,1,77.33,3,1,1,一般挽留客户
1793,2,2,77.0,1,3,1,一般挽留客户
872,14,1,77.0,2,1,1,一般挽留客户
7930,61,1,77.0,4,2,1,一般发展客户
2149,76,2,77.0,5,5,1,一般价值客户
2594,35,1,77.0,3,2,1,一般挽留客户
1968,64,1,77.0,4,2,1,一般发展客户
3873,53,1,77.0,4,2,1,一般发展客户
670,78,1,77.0,5,3,1,一般发展客户
6280,61,1,77.0,4,2,1,一般发展客户
3406,55,1,76.0,4,2,1,一般发展客户
9512,29,1,76.0,3,1,1,一般挽留客户
2106,67,1,76.0,5,3,1,一般发展客户
2637,51,1,76.0,4,2,1,一般发展客户
611,21,1,76.0,2,1,1,一般挽留客户
2199,84,1,76.0,5,3,1,一般发展客户
4161,55,1,76.0,4,2,1,一般发展客户
6249,48,1,76.0,4,2,1,一般发展客户
7154,67,1,76.0,5,3,1,一般发展客户
9278,51,1,76.0,4,2,1,一般发展客户
5923,23,1,76.0,2,1,1,一般挽留客户
8182,86,1,76.0,5,3,1,一般发展客户
5313,57,1,76.0,4,2,1,一般发展客户
8905,49,1,76.0,4,2,1,一般发展客户
6458,17,1,76.0,2,1,1,一般挽留客户
2035,70,1,76.0,5,3,1,一般发展客户
2484,53,1,76.0,4,2,1,一般发展客户
6009,25,1,76.0,2,1,1,一般挽留客户
347,18,2,76.0,2,4,1,一般保持客户
2280,61,1,76.0,4,2,1,一般发展客户
5987,50,1,76.0,4,2,1,一般发展客户
9055,20,1,76.0,2,1,1,一般挽留客户
1929,75,1,76.0,5,3,1,一般发展客户
1756,18,1,75.36,2,1,1,一般挽留客户
121,28,1,75.03,3,1,1,一般挽留客户
7991,63,1,75.0,4,2,1,一般发展客户
2683,78,1,75.0,5,3,1,一般发展客户
8506,37,1,75.0,3,2,1,一般挽留客户
2855,64,1,75.0,4,2,1,一般发展客户
2225,3,1,75.0,1,1,1,一般挽留客户
1429,79,1,75.0,5,3,1,一般发展客户
7383,42,1,75.0,3,2,1,一般挽留客户
6788,69,1,75.0,5,3,1,一般发展客户
3416,33,1,75.0,3,1,1,一般挽留客户
6124,88,1,75.0,5,3,1,一般发展客户
9351,54,1,75.0,4,2,1,一般发展客户
8302,74,1,75.0,5,3,1,一般发展客户
2363,37,1,75.0,3,2,1,一般挽留客户
3879,16,1,74.8,2,1,1,一般挽留客户
6747,57,1,73.0,4,2,1,一般发展客户
4567,31,1,73.0,3,1,1,一般挽留客户
271,66,1,73.0,5,3,1,一般发展客户
7869,5,1,73.0,1,1,1,一般挽留客户
7541,32,1,73.0,3,1,1,一般挽留客户
9410,76,1,73.0,5,3,1,一般发展客户
5273,11,1,73.0,1,1,1,一般挽留客户
6093,46,1,73.0,4,2,1,一般发展客户
578,77,1,73.0,5,3,1,一般发展客户
6607,24,1,73.0,2,1,1,一般挽留客户
2764,30,1,72.33,3,1,1,一般挽留客户
4819,30,1,72.0,3,1,1,一般挽留客户
1838,3,1,72.0,1,1,1,一般挽留客户
4597,75,1,72.0,5,3,1,一般发展客户
2321,60,1,72.0,4,2,1,一般发展客户
6443,53,1,72.0,4,2,1,一般发展客户
7643,23,1,72.0,2,1,1,一般挽留客户
9873,89,1,72.0,5,3,1,一般发展客户
4958,70,1,72.0,5,3,1,一般发展客户
6811,57,1,72.0,4,2,1,一般发展客户
9665,32,1,72.0,3,1,1,一般挽留客户
8458,14,1,72.0,2,1,1,一般挽留客户
2294,79,1,72.0,5,3,1,一般发展客户
7237,62,1,72.0,4,2,1,一般发展客户
7548,53,1,72.0,4,2,1,一般发展客户
8008,29,1,72.0,3,1,1,一般挽留客户
1422,31,2,72.0,3,4,1,一般保持客户
6221,70,1,72.0,5,3,1,一般发展客户
7912,58,1,72.0,4,2,1,一般发展客户
3657,33,1,72.0,3,1,1,一般挽留客户
7435,16,1,72.0,2,1,1,一般挽留客户
7941,84,1,72.0,5,3,1,一般发展客户
2365,65,1,72.0,5,2,1,一般发展客户
921,56,1,72.0,4,2,1,一般发展客户
8181,29,1,72.0,3,1,1,一般挽留客户
5764,49,2,72.0,4,4,1,一般价值客户
1879,71,1,72.0,5,3,1,一般发展客户
9089,58,1,72.0,4,2,1,一般发展客户
5657,41,1,72.0,3,2,1,一般挽留客户
6750,23,1,72.0,2,1,1,一般挽留客户
8620,85,1,72.0,5,3,1,一般发展客户
2553,70,1,72.0,5,3,1,一般发展客户
3553,56,1,72.0,4,2,1,一般发展客户
9525,27,1,71.98,3,1,1,一般挽留客户
4966,26,1,71.76,3,1,1,一般挽留客户
6943,34,1,71.0,3,1,1,一般挽留客户
276,66,1,71.0,5,3,1,一般发展客户
7955,39,1,71.0,3,2,1,一般挽留客户
5114,24,1,71.0,2,1,1,一般挽留客户
3677,61,1,71.0,4,2,1,一般发展客户
8170,32,1,71.0,3,1,1,一般挽留客户
9263,64,1,71.0,4,2,1,一般发展客户
8095,56,1,70.0,4,2,1,一般发展客户
6052,26,1,69.83,3,1,1,一般挽留客户
7463,73,1,69.0,5,3,1,一般发展客户
4783,77,1,69.0,5,3,1,一般发展客户
4199,84,1,69.0,5,3,1,一般发展客户
9069,15,1,68.43,2,1,1,一般挽留客户
6484,82,1,68.0,5,3,1,一般发展客户
3752,69,2,68.0,5,5,1,一般价值客户
6676,48,1,68.0,4,2,1,一般发展客户
4070,15,1,67.03,2,1,1,一般挽留客户
602,68,1,67.0,5,3,1,一般发展客户
2085,55,1,67.0,4,2,1,一般发展客户
1698,31,1,67.0,3,1,1,一般挽留客户
6304,6,1,67.0,1,1,1,一般挽留客户
6691,87,1,67.0,5,3,1,一般发展客户
2772,61,1,67.0,4,2,1,一般发展客户
1471,47,1,67.0,4,2,1,一般发展客户
7452,19,1,67.0,2,1,1,一般挽留客户
478,4,1,67.0,1,1,1,一般挽留客户
8206,69,1,67.0,5,3,1,一般发展客户
3920,55,1,67.0,4,2,1,一般发展客户
5033,36,1,67.0,3,2,1,一般挽留客户
4806,10,1,67.0,1,1,1,一般挽留客户
7759,90,1,67.0,5,3,1,一般发展客户
8087,63,1,67.0,4,2,1,一般发展客户
6927,49,1,67.0,4,2,1,一般发展客户
8518,22,1,67.0,2,1,1,一般挽留客户
4822,5,1,67.0,1,1,1,一般挽留客户
363,72,1,67.0,5,3,1,一般发展客户
1126,56,1,67.0,4,2,1,一般发展客户
1391,41,1,67.0,3,2,1,一般挽留客户
3681,13,1,67.0,2,1,1,一般挽留客户
3896,67,1,67.0,5,3,1,一般发展客户
5898,52,1,67.0,4,2,1,一般发展客户
126,29,1,67.0,3,1,1,一般挽留客户
3451,6,1,67.0,1,1,1,一般挽留客户
7950,83,1,67.0,5,3,1,一般发展客户
9273,56,1,67.0,4,2,1,一般发展客户
1751,45,1,67.0,4,2,1,一般发展客户
4930,19,1,67.0,2,1,1,一般挽留客户
2793,2,1,66.0,1,1,1,一般挽留客户
4186,45,1,66.0,4,2,1,一般发展客户
7403,8,1,66.0,1,1,1,一般挽留客户
6119,47,1,66.0,4,2,1,一般发展客户
7027,22,1,66.0,2,1,1,一般挽留客户
2145,52,1,66.0,4,2,1,一般发展客户
2715,23,1,66.0,2,1,1,一般挽留客户
6579,77,1,66.0,5,3,1,一般发展客户
680,52,1,65.0,4,2,1,一般发展客户
4672,57,1,65.0,4,2,1,一般发展客户
8414,17,2,64.0,2,4,1,一般保持客户
8434,51,1,63.0,4,2,1,一般发展客户
4203,35,1,63.0,3,2,1,一般挽留客户
3815,59,1,63.0,4,2,1,一般发展客户
5431,44,1,63.0,4,2,1,一般发展客户
6339,78,1,63.0,5,3,1,一般发展客户
3519,48,1,63.0,4,2,1,一般发展客户
158,81,1,63.0,5,3,1,一般发展客户
8650,6,1,63.0,1,1,1,一般挽留客户
650,49,1,62.0,4,2,1,一般发展客户
2041,27,1,62.0,3,1,1,一般挽留客户
5297,77,1,62.0,5,3,1,一般发展客户
8496,27,1,62.0,3,1,1,一般挽留客户
1185,83,1,62.0,5,3,1,一般发展客户
7299,6,1,62.0,1,1,1,一般挽留客户
6519,47,1,62.0,4,2,1,一般发展客户
9723,16,1,62.0,2,1,1,一般挽留客户
387,72,1,61.0,5,3,1,一般发展客户
7174,77,1,61.0,5,3,1,一般发展客户
1052,58,1,61.0,4,2,1,一般发展客户
5750,28,1,60.64,3,1,1,一般挽留客户
4329,77,1,60.0,5,3,1,一般发展客户
5302,66,1,60.0,5,3,1,一般发展客户
8751,42,1,60.0,3,2,1,一般挽留客户
5826,28,1,60.0,3,1,1,一般挽留客户
1151,4,1,60.0,1,1,1,一般挽留客户
7910,85,1,60.0,5,3,1,一般发展客户
308,74,1,60.0,5,3,1,一般发展客户
9604,58,1,60.0,4,2,1,一般发展客户
5219,34,1,60.0,3,1,1,一般挽留客户
3941,16,1,60.0,2,1,1,一般挽留客户
2887,89,1,60.0,5,3,1,一般发展客户
722,0,1,60.0,1,1,1,一般挽留客户
2596,82,1,60.0,5,3,1,一般发展客户
5354,71,1,60.0,5,3,1,一般发展客户
7533,44,1,60.0,4,2,1,一般发展客户
3187,33,1,60.0,3,1,1,一般挽留客户
9930,6,1,60.0,1,1,1,一般挽留客户
7511,87,1,60.0,5,3,1,一般发展客户
2885,75,1,60.0,5,3,1,一般发展客户
2650,62,1,60.0,4,2,1,一般发展客户
676,41,1,60.0,3,2,1,一般挽留客户
6122,19,1,60.0,2,1,1,一般挽留客户
4367,1,1,60.0,1,1,1,一般挽留客户
357,83,1,60.0,5,3,1,一般发展客户
2757,73,1,60.0,5,3,1,一般发展客户
9925,48,1,60.0,4,2,1,一般发展客户
4797,33,1,60.0,3,1,1,一般挽留客户
8079,13,1,60.0,2,1,1,一般挽留客户
9132,87,1,60.0,5,3,1,一般发展客户
1231,77,1,60.0,5,3,1,一般发展客户
8210,63,1,60.0,4,2,1,一般发展客户
4020,42,1,60.0,3,2,1,一般挽留客户
391,20,1,60.0,2,1,1,一般挽留客户
8144,3,1,60.0,1,1,1,一般挽留客户
4668,84,1,60.0,5,3,1,一般发展客户
9140,73,1,60.0,5,3,1,一般发展客户
7668,56,1,60.0,4,2,1,一般发展客户
1831,34,1,60.0,3,1,1,一般挽留客户
3190,15,1,60.0,2,1,1,一般挽留客户
287,89,1,60.0,5,3,1,一般发展客户
7900,82,1,59.0,5,3,1,一般发展客户
7767,60,1,59.0,4,2,1,一般发展客户
5365,27,1,58.0,3,1,1,一般挽留客户
1627,61,1,58.0,4,2,1,一般发展客户
3012,9,1,58.0,1,1,1,一般挽留客户
864,52,1,58.0,4,2,1,一般发展客户
4262,84,1,58.0,5,3,1,一般发展客户
5878,44,1,58.0,4,2,1,一般发展客户
4716,76,1,58.0,5,3,1,一般发展客户
5160,36,1,58.0,3,2,1,一般挽留客户
4617,70,1,58.0,5,3,1,一般发展客户
1884,29,1,58.0,3,1,1,一般挽留客户
3121,62,1,58.0,4,2,1,一般发展客户
729,16,1,58.0,2,1,1,一般挽留客户
9187,55,1,58.0,4,2,1,一般发展客户
9818,86,1,58.0,5,3,1,一般发展客户
1601,4,1,58.0,1,1,1,一般挽留客户
8925,50,1,58.0,4,2,1,一般发展客户
2411,80,1,58.0,5,3,1,一般发展客户
6729,40,1,58.0,3,2,1,一般挽留客户
7565,73,1,58.0,5,3,1,一般发展客户
9241,34,1,58.0,3,1,1,一般挽留客户
812,66,1,58.0,5,3,1,一般发展客户
6314,27,1,58.0,3,1,1,一般挽留客户
8824,61,1,58.0,4,2,1,一般发展客户
8663,9,1,58.0,1,1,1,一般挽留客户
3690,54,1,58.0,4,2,1,一般发展客户
2961,85,1,58.0,5,3,1,一般发展客户
5382,46,1,58.0,4,2,1,一般发展客户
1335,78,1,58.0,5,3,1,一般发展客户
6530,37,1,58.0,3,2,1,一般挽留客户
2185,71,1,58.0,5,3,1,一般发展客户
6422,30,1,58.0,3,1,1,一般挽留客户
6822,63,1,58.0,4,2,1,一般发展客户
7999,17,1,58.0,2,1,1,一般挽留客户
40,58,1,58.0,4,2,1,一般发展客户
4048,88,1,58.0,5,3,1,一般发展客户
8299,5,1,58.0,1,1,1,一般挽留客户
1251,51,1,58.0,4,2,1,一般发展客户
6420,82,1,58.0,5,3,1,一般发展客户
2670,44,1,58.0,4,2,1,一般发展客户
1281,74,1,58.0,5,3,1,一般发展客户
512,35,1,58.0,3,1,1,一般挽留客户
2719,68,1,58.0,5,3,1,一般发展客户
8442,27,1,58.0,3,1,1,一般挽留客户
8890,61,1,58.0,4,2,1,一般发展客户
2190,10,1,58.0,1,1,1,一般挽留客户
6115,54,1,58.0,4,2,1,一般发展客户
4678,85,1,58.0,5,3,1,一般发展客户
8559,0,1,58.0,1,1,1,一般挽留客户
6470,50,1,58.0,4,2,1,一般发展客户
1423,78,1,58.0,5,3,1,一般发展客户
451,38,1,58.0,3,2,1,一般挽留客户
8840,72,1,58.0,5,3,1,一般发展客户
2429,33,1,58.0,3,1,1,一般挽留客户
8998,63,1,58.0,4,2,1,一般发展客户
5228,27,1,58.0,3,1,1,一般挽留客户
6136,60,1,58.0,4,2,1,一般发展客户
7364,6,1,58.0,1,1,1,一般挽留客户
63,52,1,58.0,4,2,1,一般发展客户
9056,82,1,58.0,5,3,1,一般发展客户
4294,44,1,58.0,4,2,1,一般发展客户
1102,75,1,58.0,5,3,1,一般发展客户
1805,35,1,58.0,3,1,1,一般挽留客户
4612,70,1,58.0,5,3,1,一般发展客户
3656,28,1,58.0,3,1,1,一般挽留客户
3111,62,1,58.0,4,2,1,一般发展客户
6638,11,1,58.0,1,1,1,一般挽留客户
8962,54,1,58.0,4,2,1,一般发展客户
6248,85,1,58.0,5,3,1,一般发展客户
2309,3,1,58.0,1,1,1,一般挽留客户
8105,50,1,58.0,4,2,1,一般发展客户
1726,79,1,58.0,5,3,1,一般发展客户
1651,40,1,58.0,3,2,1,一般挽留客户
3738,73,1,58.0,5,3,1,一般发展客户
7506,34,1,58.0,3,1,1,一般挽留客户
3844,64,1,58.0,4,2,1,一般发展客户
303,87,1,57.0,5,3,1,一般发展客户
1117,58,1,57.0,4,2,1,一般发展客户
6425,70,1,57.0,5,3,1,一般发展客户
2252,25,1,57.0,2,1,1,一般挽留客户
6202,87,1,57.0,5,3,1,一般发展客户
8497,59,1,57.0,4,2,1,一般发展客户
6910,78,1,57.0,5,3,1,一般发展客户
541,30,1,57.0,3,1,1,一般挽留客户
1459,63,1,57.0,4,2,1,一般发展客户
5483,84,1,57.0,5,3,1,一般发展客户
1131,33,1,57.0,3,1,1,一般挽留客户
7903,69,1,57.0,5,3,1,一般发展客户
815,5,1,57.0,1,1,1,一般挽留客户
1061,58,1,56.0,4,2,1,一般发展客户
270,70,1,56.0,5,3,1,一般发展客户
5260,40,1,56.0,3,2,1,一般挽留客户
1715,58,1,56.0,4,2,1,一般发展客户
6103,22,1,56.0,2,1,1,一般挽留客户
7917,77,1,56.0,5,3,1,一般发展客户
6873,43,1,56.0,4,2,1,一般发展客户
5107,63,1,56.0,4,2,1,一般发展客户
